"ASSET_ID","GROUP_ID","ACQ_TYPE","PID","ACQ_COST","ASSET_TYPE","OWNER","DISPOSAL","MAIN_CLASS","ACQ_DATE","DISP_DATE","DISP_TYPE","ACQDISPSOURCE","LAND_NAME","HECTARES","SERV_CAT","PARK_ID","PARK_NAME","REPL_COST","HRWC_FLAG","ASSET_RECORD_COUNT","HRM_PARCEL_ADDDATE","HRM_PARCEL_MODDATE"
"1387","1517","LAND","00299222","0.00000000","LAND","HRM","","OPN","1948-01-01","","","Transaction Summary","C A BECKETT PARK","0.250","G","5079","C. A. BECKETT PARK","","","1","2007-11-06","2017-06-27"
"1388","1518","","00301861","","LAND","HRM","","OPN","","","","","MELWOOD AVE PARK","0.076","G","5080","MELWOOD AVENUE PARK","","","1","2007-11-06","2017-06-27"
"1389","1519","LAND","40663981","0.00000000","LAND","HRM","","ITR","1993-09-01","","","Transaction Summary"," ","0.452","H","","","","","1","2007-11-06","2017-03-24"
"1390","1520","LAND","00300129","0.00000000","LAND","HRM","","UNKN","1998-07-08","","","Transaction Summary"," ","0.018","H","","","","","1","2007-11-06","2023-11-28"
"1395","516","","00301267","","LAND","HRM","","OPN","","","","","HAVILL PARK","0.335","G","516","HAVILL PARK","","","1","2007-11-06","2018-09-20"
"1396","1526","LAND","40883936","0.00000000","LAND","HRM","","OPN","2002-03-05","","","Transaction Summary","HAIL POND PARK","1.442","G","1526","HAIL POND PARK","","","1","2007-11-06","2017-06-27"
"1397","1527","LAND","00251702","0.00000000","LAND","PRIV","Y","ITR","1988-12-01","2013-03-26","SOLD","Transaction Summary"," ","0.013","H","","","","","1","2007-11-06","2016-08-23"
"1398","1528","LAND","00251686","0.00000000","LAND","HRM","","VAC","1971-12-01","","","Transaction Summary"," ","0.057","H","","","","","1","2007-11-06","2017-03-24"
"1399","1529","LAND","00251256","0.00000000","LAND","HRM","","VAC","1972-12-01","","","Transaction Summary"," ","0.066","H","","","","","1","2007-11-06","2017-03-24"
"1400","1526","LAND","41079377","0.00000000","LAND","HRM","","OPN","2003-12-04","","","Transaction Summary","HAIL POND PARK","0.411","G","1526","HAIL POND PARK","","","1","2007-11-06","2017-06-27"
"1401","1531","","00252494","","LAND","HRM","","VAC","","","",""," ","0.014","H","","","","","1","2007-11-06","2017-03-24"
"1402","486","LAND","00302695","0.00000000","LAND","HRM","","OPN","1988-07-21","","","Transaction Summary","KLINE HEIGHTS TENNIS COURTS","0.223","G","486","WITHROD DRIVE PARK","","","1","2007-11-06","2017-06-27"
"1403","1533","","00251298","","LAND","HRM","","VAC","","","",""," ","0.058","H","","","","","1","2007-11-06","2017-03-24"
"1404","1534","LAND","00251231","0.00000000","LAND","HRM","","VAC","1971-12-01","","","Transaction Summary"," ","0.013","H","","","","","1","2007-11-06","2017-03-24"
"1405","1535","LAND","00270702","0.00000000","LAND","HRM","","VAC","1993-08-01","","","Transaction Summary"," ","0.060","H","","","","","1","2007-11-06","2017-03-24"
"1406","1536","LAND","00270041","0.00000000","LAND","HRM","","VAC","1987-03-11","","","Transaction Summary"," ","0.018","H","","","","","1","2007-11-06","2017-03-24"
"1407","1537","LAND","00270033","0.00000000","LAND","HRM","","VAC","1987-03-11","","","Transaction Summary"," ","0.015","H","","","","","1","2007-11-06","2017-03-24"
"1408","1538","LAND","00270108","0.00000000","LAND","HRM","","VAC","1987-03-11","","","Transaction Summary"," ","0.012","H","","","","","1","2007-11-06","2017-03-24"
"1410","1540","LAND","00308023","0.00000000","LAND","HRM","","VAC","1957-01-01","","","Transaction Summary"," ","0.030","H","","","","","1","2007-11-06","2017-03-24"
"1412","1542","LAND","00308577","0.00000000","LAND","HRM","","OPN","1995-01-01","","","Transaction Summary","LEO LANIGAN PARK","0.215","G","1542","LEO LANIGAN PARK","","","1","2007-11-06","2017-06-27"
"1414","1526","LAND","40723801","0.00000000","LAND","HRM","","OPN","1996-03-18","","","Transaction Summary","HAIL POND PARK","0.025","G","1526","HAIL POND PARK","","","1","2007-11-06","2017-06-27"
"1415","359","LAND","40723793","0.00000000","LAND","HRM","","OPN","1996-03-18","","","Transaction Summary","STANLEY PARK","0.272","G","359","STANLEY PARK","","","1","2007-11-06","2017-06-27"
"1417","359","LAND","40723892","0.00000000","LAND","HRM","","OPN","1996-03-18","","","Transaction Summary","STANLEY PARK","0.011","G","359","STANLEY PARK","","","1","2007-11-06","2017-06-27"
"1418","359","LAND","40635401","0.00000000","LAND","HRM","","OPN","1992-11-01","","","Transaction Summary","STANLEY PARK","1.670","G","359","STANLEY PARK","","","1","2007-11-06","2017-06-27"
"1420","1550","LAND","41229709","0.00000000","LAND","HRM","","VAC","1973-12-01","","","Transaction Summary","MOUNTAIN ROAD LANDS","0.063","H","","","","","1","2008-04-02","2017-03-24"
"1421","149","","00274381","","LAND","HRM","","OPN","","","","","CHEBUCTO HEIGHTS ELEMENTARY SCHOOL","2.088","G","4017","CHEBUCTO HEIGHTS ELEMENTARY SCHOOL PARK","","","1","2007-11-06","2017-06-27"
"1423","1553","LAND","40384851","0.00000000","LAND","HRM","","OPN","1986-06-01","","","Transaction Summary","J ALBERT WALKER PARK","4.170","G","1553","J. ALBERT WALKER PARK","","","1","2007-11-06","2017-06-27"
"1424","1554","LAND","00274324","0.00000000","LAND","HRM","","OPN","1986-05-01","","","Transaction Summary","STANLEY I RAINE PARK","0.591","G","1554","STANLEY I. RAINE PARK","","","1","2007-11-06","2017-06-27"
"1425","1555","LAND","40334161","0.00000000","LAND","HRM","","LAB","1985-01-03","","","Transaction Summary","HRM PARKS AND GROUNDS DEPOT","5.157","D","","","","","1","2007-11-06","2023-11-28"
"1426","335","","00023184","","LAND","HRM","","OPN","","","","","SIR CHARLES TUPPER ELEMENTARY SCHOOL","0.726","G","4014","SIR CHARLES TUPPER ELEMENTARY SCHOOL PARK","","","1","2007-11-06","2017-06-27"
"1427","1557","","00012690","","LAND","HRM","","OPN","","","","","CATHERINE MACLEAN SULLIVAN PARK","0.070","G","1557","CATHERINE MACLEAN SULLIVAN PARK","","","1","2007-11-06","2017-06-27"
"1428","1558","","00025924","","LAND","HRM","","VAC","","","",""," ","0.017","H","","","","","1","2007-11-06","2017-03-24"
"1429","1559","","00069302","","LAND","HRM","","OPN","","","","","CONNROSE PARK","2.661","G","1559","CONNROSE PARK","","","1","2007-11-06","2017-06-27"
"1430","469","","00079020","","LAND","HRM","","OPN","","","","","ST MARY'S BOAT CLUB","0.679","G","469","ST. MARY'S BOAT CLUB PARK","","","1","2007-11-06","2017-06-27"
"1431","469","","41020439","","LAND","HRM","","OPN","","","","","ST MARY'S BOAT CLUB","1.783","G","469","ST. MARY'S BOAT CLUB PARK","","","1","2007-11-06","2017-06-27"
"1432","469","","00079020","","LAND","HRM","","WAT","","","","","ST MARY'S BOAT CLUB","0.693","G","469","ST. MARY'S BOAT CLUB PARK","","","1","2007-11-06","2017-06-27"
"1433","7000","","00079020","","LAND","HRM","","UNKN","","","","","UNKNOWN TEMPORARY GROUP ASSIGNMENT","0.001","H","","","","","1","2007-11-06","2023-11-28"
"1434","469","","41020439","","LAND","HRM","","WAT","","","","","ST MARY'S BOAT CLUB","0.754","G","469","ST. MARY'S BOAT CLUB PARK","","","1","2007-11-06","2017-06-27"
"1435","1565","","00069757","","LAND","HRM","","OPN","","","","","CONROSE PARK","0.053","G","","","","","1","2007-11-06","2021-02-09"
"1437","1567","LAND","40464562","0.00000000","LAND","HRM","","LAB","2000-12-18","","","Transaction Summary"," ","0.035","H","","","","","1","2007-11-06","2017-03-24"
"1438","1568","LAND","40464562","0.00000000","LAND","HRM","","WAT","2000-12-18","","","Transaction Summary"," ","0.035","H","","","","","1","2007-11-06","2017-03-24"
"1439","1569","","00137489","","LAND","HRM","","OPN","","","","","HALIFAX CENTRAL COMMON","5.284","G","1569","HALIFAX CENTRAL COMMON","","","1","2007-11-06","2017-03-24"
"1440","323","LAND","00137463","","LAND","PROV","Y","LAB","1995-04-01","2010-02-12","SOLD","Transaction Summary","QUEEN ELIZABETH HIGH","2.218","G","","","","","1","2007-11-06","2021-06-16"
"1442","419","LAND","00125534","0.00000000","LAND","HRM","","LACEM","1996-01-01","","","Transaction Summary","CAMP HILL CEMETERY","6.706","E","5277","CAMP HILL CEMETERY","","","1","2007-11-06","2022-05-11"
"1443","145","","00163923","","LAND","HRM","","LAB","","","","","CORNWALLIS JUNIOR HIGH SCHOOL","0.396","G","","","","","1","2007-11-06","2017-03-24"
"1444","313","","00143800","","LAND","HRM","","OPN","","","","","LEMARCHANT ST THOMAS ELEMENTARY","1.937","G","4010","LEMARCHANT-ST. THOMAS ELEMENTARY SCHOOL PARK","","","1","2007-11-06","2017-06-27"
"1446","274","","00049569","","LAND","HRM","","OPN","","","","","ECOLE BEAUFORT","0.703","G","4011","(TEMP) ST JOSEPHS-ALEXANDER  M. ELEM. SCHOOL PARK","","","1","2007-11-06","2017-06-27"
"1447","1577","LAND","00055913","0.00000000","LAND","HRM","","LAB","1999-10-26","","","Transaction Summary","PUBLIC PROTECTION","0.128","B","","","","","1","2007-11-06","2017-03-24"
"1448","1578","LAND","40268534","0.00000000","LAND","HRM","","LAB","1984-12-20","","","Transaction Summary","CHARLES COURT CO-OP","0.611","H","","","","","1","2007-11-06","2017-03-24"
"1449","46","LAND","40756595","0.00000000","LAND","HRM","","VAC","1996-01-01","","","Transaction Summary"," ","0.001","G","","","","","1","2007-11-06","2017-03-24"
"1450","46","LAND","40756587","0.00000000","LAND","HRM","","VAC","1996-01-01","","","Transaction Summary"," ","0.001","G","","","","","1","2007-11-06","2017-03-24"
"1451","170","LAND","00168054","0.00000000","LAND","HRM","","OPN","1982-12-01","","","Transaction Summary","FULLER TERRACE PARK","0.023","G","170","FULLER TERRACE PARK","","","1","2007-11-06","2017-06-27"
"1452","170","LAND","00168062","0.00000000","LAND","HRM","","OPN","1981-12-01","","","Transaction Summary","FULLER TERRACE PARK","0.020","G","170","FULLER TERRACE PARK","","","1","2007-11-06","2017-06-27"
"1453","170","LAND","40281271","0.00000000","LAND","HRM","","OPN","1981-12-01","","","Transaction Summary","FULLER TERRACE PARK","0.031","G","170","FULLER TERRACE PARK","","","1","2007-11-06","2017-06-27"
"1454","444","","00127712","","LAND","HRM","","OPN","","","","","GEORGE DIXON CENTRE PARK","1.842","G","444","GEORGE DIXON CENTRE PARK","","","1","2007-11-06","2017-06-27"
"1456","1586","LAND","40256661","0.00000000","LAND","HRM","","VAC","1968-12-01","","","Transaction Summary"," ","0.017","H","","","","","1","2007-11-06","2017-03-24"
"1457","303","","00169664","","LAND","HRM","","OPN","","","","","JOESPH HOWE ELEMENTARY SCHOOL PARK","0.591","G","5146","JOSEPH HOWE ELEMENTARY SCHOOL PARK","","","1","2007-11-06","2017-06-27"
"1459","1589","","00148635","","LAND","HRM","","OPN","","","","","MURRAY WARRINGTON PARK","0.469","G","1589","MURRAY WARRINGTON PARK","","","1","2007-11-06","2017-06-27"
"1460","1590","LAND","00148817","0.00000000","LAND","PRIV","","LAB","2008-05-01","","","Transaction Summary","GOTTINGEN ST 24 UNIT RESIDENTIAL BUILDING","0.116","H","","","","","1","2007-11-06","2019-01-07"
"1461","343","","00148643","","LAND","PRIV","Y","ITR","","2020-04-15","SOLD","","ST PATRICKS ALEXANDRA SCHOOL PARK","1.584","G","","","","","1","2007-11-06","2020-04-20"
"1462","47","","00127993","","LAND","HRM","","LAB","","","","","UNIACKE SQUARE HOUSING DEVELOPMENT","0.457","H","","","","","1","2007-11-06","2017-03-24"
"1465","637","LAND","40682528","0.00000000","LAND","HRM","","LAB","1994-09-30","","","Transaction Summary","HALIFAX NORTH MEMORIAL PUBLIC LIBRARY","0.260","A","","","","","1","2007-11-06","2017-03-24"
"1466","639","","40434821","","LAND","HRM","","VAC","","","","","PUBLIC PROTECTION","0.010","B","","","","","1","2007-11-06","2017-03-24"
"1467","639","LAND","00151688","0.00000000","LAND","HRM","","LAB","1968-01-12","","","Transaction Summary","PUBLIC PROTECTION","0.390","B","","","","","1","2007-11-06","2020-12-14"
"1468","640","","00148668","","LAND","HRM","","VAC","","","",""," ","0.014","H","","","","","1","2007-11-06","2017-03-24"
"1469","641","","00148676","","LAND","HRM","","VAC","","","",""," ","0.015","H","","","","","1","2007-11-06","2017-03-24"
"1470","642","LAND","00155267","0.00000000","LAND","PRIV","Y","LAB","1979-01-25","2017-08-23","SOLD","Transaction Summary"," ","0.141","H","","","","","1","2007-11-06","2017-09-19"
"1471","79","LAND","40623902","0.00000000","LAND","PRIV","Y","LAB","1992-08-14","2018-07-18","SOLD","Transaction Summary","PORTLAND PLACE","0.140","H","","","","","1","2008-02-19","2021-04-01"
"1472","79","LAND","40623910","0.00000000","LAND","HRM","","LAB","1992-08-14","","","Transaction Summary","PORTLAND PLACE","0.064","H","","","","","1","2007-11-06","2021-04-01"
"1475","1591","LAND","40270183","0.00000000","LAND","HRM","","ITR","1961-01-01","","","Transaction Summary","PARKING LOT - NAME UNKNOWN","0.065","G","","","","","1","2007-11-06","2021-04-01"
"1477","1593","","40274110","","LAND","HRM","","VAC","","","",""," ","0.022","H","","","","","1","2007-11-06","2017-03-24"
"1478","1594","LAND","00002055","0.00000000","LAND","HRM","","LAB","1972-12-01","","","Transaction Summary","HALIFAX REGIONAL POLICE HEADQUARTERS","1.136","B","","","","","1","2007-11-06","2018-11-22"
"1479","1595","","00159210","","LAND","HRM","","ITR","","","","","AREA T PARKING LOT","0.021","G","","","","","1","2007-11-06","2018-11-22"
"1480","448","LAND","00002089","0.00000000","LAND","HRM","","LAB","2006-02-03","","","Transaction Summary","CENTENNIAL POOL","1.269","G","","","","","1","2007-11-06","2018-11-22"
"1484","1600","LAND","00002063","0.00000000","LAND","PRIV","Y","LAB","1982-07-14","2024-10-30","SOLD","Transaction Summary","CANADIAN RED CROSS BUILDING","0.484","H","","","","","1","2007-11-06","2024-12-13"
"1485","362","LAND","00136416","0.00000000","LAND","HRM","","OPN","2003-12-05","","","Transaction Summary","WANDERERS GROUNDS","3.914","G","362","WANDERERS GROUNDS","","","1","2007-11-06","2017-06-27"
"1486","363","","00125559","","LAND","HRM","","OPN","","","","","PUBLIC GARDENS","6.436","G","363","PUBLIC GARDENS","","","1","2007-11-06","2017-06-27"
"1487","1603","","00077438","","LAND","PRIV","Y","UNKN","","2011-09-30","SOLD","","QUEEN STREET PARKING LOT","0.321","C","","","","","1","2007-11-06","2023-11-28"
"1488","1717","LAND","00077875","0.00000000","LAND","PRIV","Y","UNKN","1964-12-01","2011-09-30","SOLD","Transaction Summary","DRESDEN ROW/CLYDE PARKING LOT","0.379","G","","","","","1","2007-11-06","2023-11-28"
"1490","1719","","00125542","","LAND","HRM","","OPN","","","","","VICTORIA PARK HALIFAX","0.894","G","1719","VICTORIA PARK","","","1","2007-11-06","2017-06-27"
"1491","1720","LAND","00148254","0.00000000","LAND","HRM","","VAC","1983-04-01","","","Transaction Summary"," ","0.032","H","","","","","1","2007-11-06","2017-03-24"
"1505","1734","LAND","40261398","0.00000000","LAND","HRM","","UNKN","1980-01-12","","","Transaction Summary","BARRINGTON STREET/NORTH STREET","0.049","G","","","","","1","2007-11-06","2023-11-28"
"1511","1740","LAND","40261380","0.00000000","LAND","HRM","","VAC","1980-01-12","","","Transaction Summary"," ","0.029","H","","","","","1","2007-11-06","2017-03-24"
"1513","1742","LAND","40261406","0.00000000","LAND","HRM","","VAC","1980-01-12","","","Transaction Summary","BARRINGTON STREET PARCEL","0.017","H","","","","","1","2007-11-06","2017-03-24"
"1515","1744","LAND","40261372","0.00000000","LAND","HRM","","VAC","1980-01-12","","","Transaction Summary"," ","0.024","H","","","","","1","2007-11-06","2017-03-24"
"1516","1745","LAND","00127761","0.00000000","LAND","HRM","","VAC","1998-03-02","","","Transaction Summary","BARRINGTON STREET PARCEL","0.042","H","","","","","1","2007-11-06","2017-03-24"
"1518","1747","LAND","00127837","0.00000000","LAND","HRM","","OPN","1985-08-01","","","Transaction Summary"," ","0.014","G","","","","","1","2007-11-06","2017-03-24"
"1519","1748","","00127829","","LAND","PRIV","Y","LAB","","2008-04-25","SOLD","","NORTH MEWS HOUSING CO-OP","0.981","H","","","","","1","2008-05-15","2016-08-23"
"1525","1754","","40821449","","LAND","HRM","","VAC","","","",""," ","0.008","H","","","","","1","2007-11-06","2017-03-24"
"1527","1756","LAND","40833360","0.00000000","LAND","HRM","","VAC","1998-01-01","","","Transaction Summary"," ","0.004","H","","","","","1","2007-11-06","2017-03-24"
"1528","1757","","40832149","","LAND","HRM","","VAC","","","",""," ","0.001","H","","","","","1","2007-11-06","2017-03-24"
"1529","1758","LAND","00148015","0.00000000","LAND","HRM","","VAC","1993-08-03","","","Transaction Summary"," ","0.016","H","","","","","1","2007-11-06","2017-03-24"
"1530","1759","LAND","00148023","0.00000000","LAND","HRM","","VAC","1968-12-13","","","Transaction Summary"," ","0.006","H","","","","","1","2007-11-06","2017-03-24"
"1531","1760","LAND","00148031","0.00000000","LAND","HRM","","VAC","1989-12-04","","","Transaction Summary"," ","0.012","H","","","","","1","2007-11-06","2017-03-24"
"1532","1761","","00148049","","LAND","HRM","","VAC","","","",""," ","0.016","H","","","","","1","2007-11-06","2017-03-24"
"1533","1762","LAND","00148387","0.00000000","LAND","FED","Y","UNKN","","2008-10-31","SOLD","Transaction Summary","SOLD TO DND IN LAND EXCHANGE","0.360","H","","","","","1","2007-11-06","2023-11-28"
"1534","1763","LAND","40450595","0.00000000","LAND","HRM","","VAC","1966-12-01","","","Transaction Summary"," ","0.011","H","","","","","1","2007-11-06","2017-03-24"
"1535","1764","LAND","00148056","0.00000000","LAND","HRM","","VAC","1966-12-01","","","Transaction Summary"," ","0.011","H","","","","","1","2007-11-06","2017-03-24"
"1536","1765","LAND","40450512","0.00000000","LAND","HRM","","VAC","1974-12-01","","","Transaction Summary"," ","0.019","H","","","","","1","2007-11-06","2017-03-24"
"1537","1766","LAND","00148361","0.00000000","LAND","HRM","","VAC","1974-12-01","","","Transaction Summary"," ","0.128","H","","","","","1","2007-11-06","2017-03-24"
"1538","1767","LAND","40450587","0.00000000","LAND","HRM","","VAC","1966-12-01","","","Transaction Summary"," ","0.003","H","","","","","1","2007-11-06","2017-03-24"
"1539","1768","LAND","40450520","0.00000000","LAND","HRM","","VAC","1973-12-01","","","Transaction Summary"," ","0.018","H","","","","","1","2007-11-06","2017-03-24"
"1540","1769","LAND","40450538","0.00000000","LAND","HRM","","VAC","1966-12-01","","","Transaction Summary"," ","0.009","H","","","","","1","2007-11-06","2017-03-24"
"1541","1770","LAND","40450546","0.00000000","LAND","HRM","","VAC","1973-12-01","","","Transaction Summary"," ","0.014","H","","","","","1","2007-11-06","2017-03-24"
"1542","1771","LAND","40261331","0.00000000","LAND","HRM","","VAC","1980-01-12","","","Transaction Summary"," ","0.013","H","","","","","1","2007-11-06","2017-03-24"
"1543","1777","LAND","40261281","0.00000000","LAND","PRIV","Y","LAB","1980-01-10","2014-12-19","SOLD","Transaction Summary","TRANSFERRED TO PUBLIC HOUSING SOCIETY","0.014","H","","","","","1","2007-11-06","2016-08-23"
